calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-7033.14197158]), 'n_active': 1, 'beta1_train': -1561.5959445750718, 'beta0_train': -2955.4691303030777, 'beta1_val': -3256.861547038422, 'beta0_val': -3291.316162443772, 'selected_score': -2955.4691303030777, 'evaluations': 25, 'seconds': 0.05126079999899957, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.28378539e+03, -4.12084273e-01, -4.65965106e+02, -4.64932510e-01,
       -5.92859570e+02,  7.18777931e-01]), 'n_active': 6, 'beta1_train': 9390.048907859928, 'beta0_train': 7760.441019054224, 'beta1_val': 2623.4589172688484, 'beta0_val': -808.4261748150336, 'selected_score': 6356.704884389087, 'evaluations': 275, 'seconds': 0.4433203999942634, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2763.3790363572775,2564.198045926447,0.494581199993263,0.6480353999941144
"[{'theta': array([-3340.33018378]), 'n_active': 1, 'beta1_train': -2754.656301568866, 'beta0_train': -3615.268007521101, 'beta1_val': -3907.4561098355225, 'beta0_val': -3907.4561098355225, 'selected_score': -3615.268007521101, 'evaluations': 50, 'seconds': 0.10191100000520237, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-9.56559062e+03,  4.25671842e-02, -3.52545887e+02,  9.12897553e-01,
       -1.81179179e+03, -3.48320051e-01]), 'n_active': 6, 'beta1_train': 10149.732476129995, 'beta0_train': 9715.968387361228, 'beta1_val': 1863.682408485752, 'beta0_val': -975.6274305684773, 'selected_score': 7686.384181698954, 'evaluations': 275, 'seconds': 0.3805874999961816, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2564.198045926447,2167.072059259261,0.48249850000138395,0.6409700000076555
"[{'theta': array([-3564.07704717]), 'n_active': 1, 'beta1_train': -2768.1239021045894, 'beta0_train': -3827.8402068806777, 'beta1_val': -4102.7888357311, 'beta0_val': -4102.7888357311, 'selected_score': -3827.8402068806777, 'evaluations': 25, 'seconds': 0.058540199999697506, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.39808490e+03,  1.80574043e+00, -3.14584360e+02,  8.16363427e-01,
       -2.88611748e+02, -4.57265257e-01]), 'n_active': 6, 'beta1_train': 10326.602748499521, 'beta0_train': 10621.909437025335, 'beta1_val': 1691.941885149823, 'beta0_val': -655.7964487167313, 'selected_score': 7927.022393518533, 'evaluations': 275, 'seconds': 0.32814840000355616, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2167.072059259261,2252.6253022886094,0.38668860000325367,0.5127677999989828
"[{'theta': array([-3592.4101385]), 'n_active': 1, 'beta1_train': -2364.4761534506792, 'beta0_train': -3167.197980652661, 'beta1_val': -3553.2890876699516, 'beta0_val': -3553.2890876699516, 'selected_score': -3167.197980652661, 'evaluations': 20, 'seconds': 0.05105530000582803, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.12253343e+03, -1.09810898e+00, -3.73157237e+02,  4.16299897e-01,
       -1.13720133e+03,  2.42934563e-01]), 'n_active': 6, 'beta1_train': 9110.288182444681, 'beta0_train': 7972.213253701078, 'beta1_val': 4129.516857541677, 'beta0_val': 58.57959607385885, 'selected_score': 6306.130504264958, 'evaluations': 275, 'seconds': 0.3749930000049062, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2252.6253022886094,2335.6958819971114,0.42604830001073424,0.5718822999915574
"[{'theta': array([-6650.79609348]), 'n_active': 1, 'beta1_train': -40.30293614681056, 'beta0_train': -190.8303192967193, 'beta1_val': -777.3216007708875, 'beta0_val': -777.3216007708875, 'selected_score': -190.8303192967193, 'evaluations': 20, 'seconds': 0.05298629999742843, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.74182509e+03, -1.01455606e-01, -3.79216341e+02, -8.50542119e-01,
       -5.87128458e+02,  2.35060187e-01]), 'n_active': 6, 'beta1_train': 8109.382874337528, 'beta0_train': 6709.454780307005, 'beta1_val': 3303.983415054512, 'beta0_val': -145.33425898601377, 'selected_score': 5560.109670309497, 'evaluations': 275, 'seconds': 0.4191800999979023, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2335.6958819971114,2317.3229474506643,0.4721663999953307,0.6193221000139602
"[{'theta': array([-2561.01546435]), 'n_active': 1, 'beta1_train': -142.0320522372668, 'beta0_train': -266.412896462242, 'beta1_val': -810.7572177455434, 'beta0_val': -810.7572177455434, 'selected_score': -266.412896462242, 'evaluations': 20, 'seconds': 0.046856300003128126, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.13195646e+03, -1.12208460e-01,  1.31059165e+03, -6.09761043e-01,
       -1.87715938e+02,  1.25815190e+00]), 'n_active': 6, 'beta1_train': 3275.269916032364, 'beta0_train': 2422.8531954817163, 'beta1_val': 517.9053461606863, 'beta0_val': -422.0820919135536, 'selected_score': 1920.8616314228059, 'evaluations': 275, 'seconds': 0.35780960001284257, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2317.3229474506643,2031.156251919475,0.4046659000159707,0.5438493000110611
"[{'theta': array([-5855.55225346]), 'n_active': 1, 'beta1_train': -1004.3441558276008, 'beta0_train': -1045.078999597441, 'beta1_val': -1300.5800769477098, 'beta0_val': -1300.5800769477098, 'selected_score': -1045.078999597441, 'evaluations': 15, 'seconds': 0.04544129999703728, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.21280136e+03, -6.68071821e-01, -1.87673899e+02, -6.65856121e-01,
       -5.85140454e+02, -4.55505722e-01]), 'n_active': 6, 'beta1_train': 2124.7028168780726, 'beta0_train': 974.0219235530442, 'beta1_val': -85.81799748226626, 'beta0_val': -1121.2703122043956, 'selected_score': 583.0155599669666, 'evaluations': 275, 'seconds': 0.36856540000007953, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2031.156251919475,2925.6078724611107,0.4140066999971168,0.560513099990203
"[{'theta': array([-7695.25389554]), 'n_active': 1, 'beta1_train': -3482.2909530422694, 'beta0_train': -4069.1838165032896, 'beta1_val': -3234.276016990393, 'beta0_val': -4050.037650486491, 'selected_score': -4069.1838165032896, 'evaluations': 30, 'seconds': 0.08063149999361485, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.26657393e+03,  1.28937622e+00, -4.96957287e+02, -3.77831184e-01,
       -9.27819716e+03,  1.47246780e+00]), 'n_active': 6, 'beta1_train': 5943.755822421699, 'beta0_train': 3589.3359163985333, 'beta1_val': 4655.758062031748, 'beta0_val': -334.01940298961733, 'selected_score': 2454.912750340387, 'evaluations': 275, 'seconds': 0.37662080000154674, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2925.6078724611107,2145.9934078217043,0.4572522999951616,0.6302605000091717
"[{'theta': array([-8729.01851551]), 'n_active': 1, 'beta1_train': -3944.5441679736123, 'beta0_train': -4003.405518834737, 'beta1_val': -4142.771214467832, 'beta0_val': -4142.771214467832, 'selected_score': -4003.405518834737, 'evaluations': 50, 'seconds': 0.10383810001076199, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.59090085e+03, -7.57734308e-01, -1.04377334e+03,  4.82539640e-01,
       -1.13679278e+03, -1.69877492e+00]), 'n_active': 6, 'beta1_train': 5018.972676299317, 'beta0_train': 2126.507241650061, 'beta1_val': 2943.189557244786, 'beta0_val': -285.41533222449937, 'selected_score': 1530.3943079139067, 'evaluations': 275, 'seconds': 0.32501410000259057, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2145.9934078217043,2396.1687113058756,0.42885220001335256,0.5788064999942435
"[{'theta': array([-2650.97004362]), 'n_active': 1, 'beta1_train': -4098.775363666185, 'beta0_train': -4119.755143748538, 'beta1_val': -4053.78208009393, 'beta0_val': -4053.78208009393, 'selected_score': -4119.755143748538, 'evaluations': 20, 'seconds': 0.05648780000046827, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.61232315e+03, -1.42555063e+00, -5.57142190e+02, -1.65764988e+00,
       -2.84159920e+03, -3.73673689e-01]), 'n_active': 6, 'beta1_train': 3922.836093592204, 'beta0_train': 166.1444298218938, 'beta1_val': 4156.978882856352, 'beta0_val': 103.73226242507565, 'selected_score': 3.03645078224825, 'evaluations': 275, 'seconds': 0.3724119999969844, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2396.1687113058756,2040.3661860286807,0.42889979999745265,0.5759385999990627
"[{'theta': array([-4811.98767902]), 'n_active': 1, 'beta1_train': -4581.336467964595, 'beta0_train': -4609.618942950315, 'beta1_val': -4611.599999999999, 'beta0_val': -4611.599999999999, 'selected_score': -4609.618942950315, 'evaluations': 25, 'seconds': 0.08035810000728816, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.17049212e+03, -5.91995838e-01, -8.05625441e+02,  1.87481044e+00,
       -4.24162815e+02,  6.37277814e-02]), 'n_active': 6, 'beta1_train': 4628.533325556804, 'beta0_train': 733.2823624245267, 'beta1_val': 4486.616789781052, 'beta0_val': -222.72298638815585, 'selected_score': 429.00281449442895, 'evaluations': 275, 'seconds': 0.329303999998956, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2040.3661860286807,1827.8864872222207,0.40966210000624415,0.5763627999986056
"[{'theta': array([-554.82725844]), 'n_active': 1, 'beta1_train': -1209.5835964519733, 'beta0_train': -1232.7496378575213, 'beta1_val': -1116.7404694770607, 'beta0_val': -1241.9724110770605, 'selected_score': -1232.7496378575213, 'evaluations': 20, 'seconds': 0.04326839999703225, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.31712527e+03, -1.56955001e+00, -4.91111903e+02,  4.23882546e-01,
       -6.54222371e+03, -1.77509170e+00]), 'n_active': 6, 'beta1_train': 4657.765111159501, 'beta0_train': 889.582731932089, 'beta1_val': 4546.917947208469, 'beta0_val': 637.5671809013563, 'selected_score': 669.404817944781, 'evaluations': 275, 'seconds': 0.2925641000038013, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1827.8864872222207,2217.872945,0.33583250000083353,0.4432353000011062
"[{'theta': array([-8423.82950234]), 'n_active': 1, 'beta1_train': -274.49197243440193, 'beta0_train': -280.0139630024475, 'beta1_val': -272.0926619580855, 'beta0_val': -272.0926619580855, 'selected_score': -280.0139630024475, 'evaluations': 20, 'seconds': 0.0387102000095183, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.51853829e+02, -1.04617576e+00, -7.55922155e+03,  1.68062649e+00,
       -5.34158745e+03,  1.19734860e+00]), 'n_active': 6, 'beta1_train': 1261.7925962093586, 'beta0_train': -134.94922832858649, 'beta1_val': 1022.0747252209892, 'beta0_val': -161.2843855775263, 'selected_score': -134.94922832858649, 'evaluations': 275, 'seconds': 0.2768163000000641, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2217.872945,1651.75509,0.3155265000095824,0.42077729999436997
"[{'theta': array([-6536.85989524]), 'n_active': 1, 'beta1_train': -1650.0494342578231, 'beta0_train': -1650.0494342578231, 'beta1_val': -1586.8549690248374, 'beta0_val': -1586.8549690248374, 'selected_score': -1650.0494342578231, 'evaluations': 50, 'seconds': 0.1058502999949269, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-625.96976449,   -1.26705946, -263.60354404,    1.83170934,
       -641.20679468,    1.38044926]), 'n_active': 6, 'beta1_train': 374.06181574340275, 'beta0_train': -983.5771951653672, 'beta1_val': 1993.755747031169, 'beta0_val': 664.1352222446667, 'selected_score': -1034.6062802265867, 'evaluations': 275, 'seconds': 0.38121269999828655, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1651.75509,2820.3151899082286,0.48706299999321345,0.6407154999906197
"[{'theta': array([-5205.83430495]), 'n_active': 1, 'beta1_train': -2994.7079512600762, 'beta0_train': -3236.7841765551834, 'beta1_val': -3165.1814691264713, 'beta0_val': -3204.3825884253356, 'selected_score': -3236.7841765551834, 'evaluations': 15, 'seconds': 0.040565800009062514, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.75299778e+03, -4.39518143e-01, -8.11154972e+02, -2.70599385e-01,
       -7.04254932e+03, -8.69366826e-01]), 'n_active': 6, 'beta1_train': 3362.9504927364023, 'beta0_train': -577.4884279292783, 'beta1_val': 2662.705551340738, 'beta0_val': -886.1497635144301, 'selected_score': -627.6207197083673, 'evaluations': 275, 'seconds': 0.6907634999952279, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2820.3151899082286,2570.150200540419,0.7313293000042904,0.9088963999965927
"[{'theta': array([-3634.45798605]), 'n_active': 1, 'beta1_train': -4780.8341945512175, 'beta0_train': -5045.470684490482, 'beta1_val': -4977.049518686034, 'beta0_val': -5006.121043934827, 'selected_score': -5045.470684490482, 'evaluations': 20, 'seconds': 0.07344670000020415, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.42525994e+03,  4.16861884e-01, -5.91482960e+02, -1.28384900e+00,
       -7.88030430e+03, -3.72775155e-01]), 'n_active': 6, 'beta1_train': 4121.734327129352, 'beta0_train': -347.98857285396195, 'beta1_val': 8721.463591249982, 'beta0_val': 2096.3584071645787, 'selected_score': -443.0129143261327, 'evaluations': 275, 'seconds': 0.6040788999962388, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2570.150200540419,2164.5292528451196,0.6775255999964429,0.8404538000031607
"[{'theta': array([-6703.9202206]), 'n_active': 1, 'beta1_train': -4444.549530033106, 'beta0_train': -4463.186301960867, 'beta1_val': -4561.586922127277, 'beta0_val': -4561.586922127277, 'selected_score': -4463.186301960867, 'evaluations': 25, 'seconds': 0.061623000001418404, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.41357240e+03,  4.94804787e-01, -8.65785534e+02,  8.37375024e-01,
       -7.11391968e+02,  9.98333689e-01]), 'n_active': 6, 'beta1_train': 3326.7780831529085, 'beta0_train': -126.18615870244064, 'beta1_val': 2329.7077059368025, 'beta0_val': -873.0860042253092, 'selected_score': -303.6588471990408, 'evaluations': 275, 'seconds': 0.368147900007898, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2164.5292528451196,2621.602761851851,0.4297709000093164,0.5975534000026528
